province,date_recovered,recovered
NL,28-10-2021,0
NL,29-10-2021,10
NL,30-10-2021,0
NL,31-10-2021,0
NL,1/11/2021,10
NL,2/11/2021,0
NL,3/11/2021,32
NL,4/11/2021,0
NL,5/11/2021,16
NL,6/11/2021,0
NL,7/11/2021,0
NL,8/11/2021,25
NL,9/11/2021,0
NL,10/11/2021,2
NL,11/11/2021,0
NL,12/11/2021,7
NL,13-11-2021,0
NL,14-11-2021,0
NL,15-11-2021,10
NL,16-11-2021,0
NL,17-11-2021,13
NL,18-11-2021,0
NL,19-11-2021,7
NL,20-11-2021,0
NL,21-11-2021,0
NL,22-11-2021,10
NL,23-11-2021,0
NL,24-11-2021,2
NL,25-11-2021,0
NL,26-11-2021,5
NL,27-11-2021,0
NL,28-11-2021,0
NL,29-11-2021,2
NL,30-11-2021,0
NL,1/12/2021,1
NL,2/12/2021,0
NL,3/12/2021,7
NL,4/12/2021,0
NL,5/12/2021,0
NL,6/12/2021,0
NL,7/12/2021,14
NL,8/12/2021,1
NL,9/12/2021,0
NL,10/12/2021,6
NL,11/12/2021,0
NL,12/12/2021,0
NL,13-12-2021,5
NL,14-12-2021,0
NL,15-12-2021,9
NL,16-12-2021,0
NL,17-12-2021,-3
NL,18-12-2021,0
NL,19-12-2021,10
NL,20-12-2021,0
NL,21-12-2021,6
NL,22-12-2021,12
NL,23-12-2021,9
NL,24-12-2021,10
NL,25-12-2021,0
NL,26-12-2021,0
NL,27-12-2021,0
NL,28-12-2021,0
NL,29-12-2021,141
NL,30-12-2021,32
NL,31-12-2021,113
NL,1/1/2022,0
NL,2/1/2022,0
NL,3/1/2022,246
NL,4/1/2022,164
NL,5/1/2022,68
NL,6/1/2022,109
NL,7/1/2022,168
NL,8/1/2022,0
NL,9/1/2022,0
NL,10/1/2022,327
NL,11/1/2022,494
NL,12/1/2022,498
NL,13-01-2022,998
NL,14-01-2022,1029
NL,15-01-2022,0
NL,16-01-2022,0
NL,17-01-2022,1185
NL,18-01-2022,2453
NL,19-01-2022,471
NL,20-01-2022,764
NL,21-01-2022,458
NL,22-01-2022,0
NL,23-01-2022,0
NL,24-01-2022,0
NL,25-01-2022,1266
NL,26-01-2022,308
NL,27-01-2022,544
NL,28-01-2022,297
NL,29-01-2022,0
NL,30-01-2022,0
NL,31-01-2022,956
NL,1/2/2022,385
NL,2/2/2022,264
NL,3/2/2022,372
NL,4/2/2022,229
NL,5/2/2022,0
NL,6/2/2022,0
NL,7/2/2022,719
NL,8/2/2022,247
NL,9/2/2022,155
NL,10/2/2022,234
NL,11/2/2022,256
NL,12/2/2022,0
NL,13-02-2022,0
NL,14-02-2022,536
NL,15-02-2022,225
NL,16-02-2022,176
NL,17-02-2022,261
NL,18-02-2022,227
NL,19-02-2022,0
NL,20-02-2022,0
NL,21-02-2022,674
NL,22-02-2022,0
NL,23-02-2022,417
NL,24-02-2022,0
NL,25-02-2022,428
NL,26-02-2022,0
NL,27-02-2022,0
NL,28-02-2022,713
NL,1/3/2022,0
NL,2/3/2022,484
NL,3/3/2022,0
NL,4/3/2022,264
NL,5/3/2022,0
NL,6/3/2022,0
NL,7/3/2022,0
NL,8/3/2022,1201
NL,9/3/2022,680
NL,10/3/2022,0
NL,11/3/2022,828
NL,12/3/2022,0
NL,13-03-2022,0
NL,14-03-2022,0
Nova Scotia,12/2/2020,0
Nova Scotia,13-02-2020,0
Nova Scotia,14-02-2020,0
Nova Scotia,15-02-2020,0
Nova Scotia,16-02-2020,0
Nova Scotia,17-02-2020,0
Nova Scotia,18-02-2020,0
Nova Scotia,19-02-2020,0
Nova Scotia,20-02-2020,0
Nova Scotia,21-02-2020,0
Nova Scotia,22-02-2020,0
Nova Scotia,23-02-2020,0
Nova Scotia,24-02-2020,0
Nova Scotia,25-02-2020,0
Nova Scotia,26-02-2020,0
Nova Scotia,27-02-2020,0
Nova Scotia,28-02-2020,0
Nova Scotia,29-02-2020,0
Nova Scotia,1/3/2020,0
Nova Scotia,2/3/2020,0
Nova Scotia,3/3/2020,0
Nova Scotia,4/3/2020,0
Nova Scotia,5/3/2020,0
Nova Scotia,6/3/2020,0
Nova Scotia,7/3/2020,0
Nova Scotia,8/3/2020,0
Nova Scotia,9/3/2020,0
Nova Scotia,10/3/2020,0
Nova Scotia,11/3/2020,0
Nova Scotia,12/3/2020,0
Nova Scotia,13-03-2020,0
Nova Scotia,14-03-2020,0
Nova Scotia,15-03-2020,0
Nova Scotia,16-03-2020,0
Nova Scotia,17-03-2020,0
Nova Scotia,18-03-2020,0
Nova Scotia,19-03-2020,0
Nova Scotia,20-03-2020,0
Nova Scotia,21-03-2020,0
Nova Scotia,22-03-2020,0
Nova Scotia,23-03-2020,0
Nova Scotia,24-03-2020,1
Nova Scotia,25-03-2020,1
Nova Scotia,26-03-2020,0
Nova Scotia,27-03-2020,1
Nova Scotia,28-03-2020,1
Nova Scotia,29-03-2020,3
Nova Scotia,30-03-2020,3
Nova Scotia,31-03-2020,0
Nova Scotia,1/4/2020,1
Nova Scotia,2/4/2020,5
Nova Scotia,3/4/2020,5
Nova Scotia,4/4/2020,29
Nova Scotia,5/4/2020,3
Nova Scotia,6/4/2020,11
Nova Scotia,7/4/2020,2
Nova Scotia,8/4/2020,11
Nova Scotia,9/4/2020,5
Nova Scotia,10/4/2020,11
Nova Scotia,11/4/2020,2
Nova Scotia,12/4/2020,2
Nova Scotia,13-04-2020,4
Nova Scotia,14-04-2020,23
Nova Scotia,15-04-2020,13
Nova Scotia,16-04-2020,39
Nova Scotia,17-04-2020,1
Nova Scotia,18-04-2020,7
Nova Scotia,19-04-2020,16
Nova Scotia,20-04-2020,48
Nova Scotia,21-04-2020,38
Nova Scotia,22-04-2020,44
Nova Scotia,23-04-2020,28
Nova Scotia,24-04-2020,34
Nova Scotia,25-04-2020,20
Nova Scotia,26-04-2020,27
Nova Scotia,27-04-2020,70
Nova Scotia,28-04-2020,13
Nova Scotia,29-04-2020,7
Nova Scotia,30-04-2020,16
Nova Scotia,1/5/2020,47
Nova Scotia,2/5/2020,17
Nova Scotia,3/5/2020,15
Nova Scotia,4/5/2020,14
Nova Scotia,5/5/2020,14
Nova Scotia,6/5/2020,9
Nova Scotia,7/5/2020,47
Nova Scotia,8/5/2020,14
Nova Scotia,9/5/2020,21
Nova Scotia,10/5/2020,6
Nova Scotia,11/5/2020,18
Nova Scotia,12/5/2020,97
Nova Scotia,13-05-2020,6
Nova Scotia,14-05-2020,39
Nova Scotia,15-05-2020,9
Nova Scotia,16-05-2020,12
Nova Scotia,17-05-2020,8
Nova Scotia,18-05-2020,8
Nova Scotia,19-05-2020,10
Nova Scotia,20-05-2020,0
Nova Scotia,21-05-2020,3
Nova Scotia,22-05-2020,2
Nova Scotia,23-05-2020,8
Nova Scotia,24-05-2020,4
Nova Scotia,25-05-2020,1
Nova Scotia,26-05-2020,2
Nova Scotia,27-05-2020,-1
Nova Scotia,28-05-2020,2
Nova Scotia,29-05-2020,1
Nova Scotia,30-05-2020,0
Nova Scotia,31-05-2020,3
Nova Scotia,1/6/2020,3
Nova Scotia,2/6/2020,8
Nova Scotia,3/6/2020,1
Nova Scotia,4/6/2020,1
Nova Scotia,5/6/2020,0
Nova Scotia,6/6/2020,0
Nova Scotia,7/6/2020,0
Nova Scotia,8/6/2020,0
Nova Scotia,9/6/2020,0
Nova Scotia,10/6/2020,0
Nova Scotia,11/6/2020,1
Nova Scotia,12/6/2020,0
Nova Scotia,13-06-2020,1
Nova Scotia,14-06-2020,0
Nova Scotia,15-06-2020,0
Nova Scotia,16-06-2020,1
Nova Scotia,17-06-2020,0
Nova Scotia,18-06-2020,0
Nova Scotia,19-06-2020,1
Nova Scotia,20-06-2020,0
Nova Scotia,21-06-2020,0
Nova Scotia,22-06-2020,0
Nova Scotia,23-06-2020,0
Nova Scotia,24-06-2020,0
Nova Scotia,25-06-2020,0
Nova Scotia,26-06-2020,0
Nova Scotia,27-06-2020,0
Nova Scotia,28-06-2020,0
Nova Scotia,29-06-2020,0
Nova Scotia,30-06-2020,0
Nova Scotia,1/7/2020,0
Nova Scotia,2/7/2020,0
Nova Scotia,3/7/2020,0
Nova Scotia,4/7/2020,0
Nova Scotia,5/7/2020,0
Nova Scotia,6/7/2020,0
Nova Scotia,7/7/2020,0
Nova Scotia,8/7/2020,0
Nova Scotia,9/7/2020,1
Nova Scotia,10/7/2020,1
Nova Scotia,11/7/2020,0
Nova Scotia,12/7/2020,0
Nova Scotia,13-07-2020,0
Nova Scotia,14-07-2020,2
Nova Scotia,15-07-2020,0
Nova Scotia,16-07-2020,0
Nova Scotia,17-07-2020,0
Nova Scotia,18-07-2020,0
Nova Scotia,19-07-2020,0
Nova Scotia,20-07-2020,1
Nova Scotia,21-07-2020,0
Nova Scotia,22-07-2020,0
Nova Scotia,23-07-2020,0
Nova Scotia,24-07-2020,0
Nova Scotia,25-07-2020,0
Nova Scotia,26-07-2020,1
Nova Scotia,27-07-2020,0
Nova Scotia,28-07-2020,0
Nova Scotia,29-07-2020,-1
Nova Scotia,30-07-2020,0
Nova Scotia,31-07-2020,0
Nova Scotia,1/8/2020,0
Nova Scotia,2/8/2020,0
Nova Scotia,3/8/2020,2
Nova Scotia,4/8/2020,0
Nova Scotia,5/8/2020,0
Nova Scotia,6/8/2020,0
Nova Scotia,7/8/2020,0
Nova Scotia,8/8/2020,0
Nova Scotia,9/8/2020,1
Nova Scotia,10/8/2020,1
Nova Scotia,11/8/2020,0
Nova Scotia,12/8/2020,0
Nova Scotia,13-08-2020,0
Nova Scotia,14-08-2020,0
Nova Scotia,15-08-2020,0
Nova Scotia,16-08-2020,0
Nova Scotia,17-08-2020,0
Nova Scotia,18-08-2020,0
Nova Scotia,19-08-2020,0
Nova Scotia,20-08-2020,0
Nova Scotia,21-08-2020,1
Nova Scotia,22-08-2020,0
Nova Scotia,23-08-2020,0
Nova Scotia,24-08-2020,0
Nova Scotia,25-08-2020,3
Nova Scotia,26-08-2020,0
Nova Scotia,27-08-2020,0
Nova Scotia,28-08-2020,2
Nova Scotia,29-08-2020,0
Nova Scotia,30-08-2020,0
Nova Scotia,31-08-2020,0
Nova Scotia,1/9/2020,1
Nova Scotia,2/9/2020,0
Nova Scotia,3/9/2020,0
Nova Scotia,4/9/2020,1
Nova Scotia,5/9/2020,0
Nova Scotia,6/9/2020,2
Nova Scotia,7/9/2020,0
Nova Scotia,8/9/2020,1
Nova Scotia,9/9/2020,0
Nova Scotia,10/9/2020,1
Nova Scotia,11/9/2020,0
Nova Scotia,12/9/2020,1
Nova Scotia,13-09-2020,0
Nova Scotia,14-09-2020,0
Nova Scotia,15-09-2020,0
Nova Scotia,16-09-2020,0
Nova Scotia,17-09-2020,0
Nova Scotia,18-09-2020,1
Nova Scotia,19-09-2020,0
Nova Scotia,20-09-2020,0
Nova Scotia,21-09-2020,0
Nova Scotia,22-09-2020,0
Nova Scotia,23-09-2020,0
Nova Scotia,24-09-2020,0
Nova Scotia,25-09-2020,0
Nova Scotia,26-09-2020,0
Nova Scotia,27-09-2020,0
Nova Scotia,28-09-2020,0
Nova Scotia,29-09-2020,0
Nova Scotia,30-09-2020,0
Nova Scotia,1/10/2020,0
Nova Scotia,2/10/2020,0
Nova Scotia,3/10/2020,0
Nova Scotia,4/10/2020,0
Nova Scotia,5/10/2020,0
Nova Scotia,6/10/2020,0
Nova Scotia,7/10/2020,0
Nova Scotia,8/10/2020,0
Nova Scotia,9/10/2020,0
Nova Scotia,10/10/2020,1
Nova Scotia,11/10/2020,1
Nova Scotia,12/10/2020,0
Nova Scotia,13-10-2020,0
Nova Scotia,14-10-2020,0
Nova Scotia,15-10-2020,1
Nova Scotia,16-10-2020,0
Nova Scotia,17-10-2020,1
Nova Scotia,18-10-2020,1
Nova Scotia,19-10-2020,0
Nova Scotia,20-10-2020,1
Nova Scotia,21-10-2020,0
Nova Scotia,22-10-2020,1
Nova Scotia,23-10-2020,0
Nova Scotia,24-10-2020,1
Nova Scotia,25-10-2020,0
Nova Scotia,26-10-2020,2
Nova Scotia,27-10-2020,0
Nova Scotia,28-10-2020,1
Nova Scotia,29-10-2020,1
Nova Scotia,30-10-2020,0
Nova Scotia,31-10-2020,0
Nova Scotia,1/11/2020,0
Nova Scotia,2/11/2020,0
Nova Scotia,3/11/2020,0
Nova Scotia,4/11/2020,1
Nova Scotia,5/11/2020,2
Nova Scotia,6/11/2020,4
Nova Scotia,7/11/2020,0
Nova Scotia,8/11/2020,3
Nova Scotia,9/11/2020,5
Nova Scotia,10/11/2020,1
Nova Scotia,11/11/2020,0
Nova Scotia,12/11/2020,1
Nova Scotia,13-11-2020,2
Nova Scotia,14-11-2020,4
Nova Scotia,15-11-2020,2
Nova Scotia,16-11-2020,0
Nova Scotia,17-11-2020,4
Nova Scotia,18-11-2020,3
Nova Scotia,19-11-2020,2
Nova Scotia,20-11-2020,0
Nova Scotia,21-11-2020,3
Nova Scotia,22-11-2020,0
Nova Scotia,23-11-2020,4
Nova Scotia,24-11-2020,1
Nova Scotia,25-11-2020,1
Nova Scotia,26-11-2020,2
Nova Scotia,27-11-2020,0
Nova Scotia,28-11-2020,0
Nova Scotia,29-11-2020,0
Nova Scotia,30-11-2020,24
Nova Scotia,1/12/2020,6
Nova Scotia,2/12/2020,32
Nova Scotia,3/12/2020,19
Nova Scotia,4/12/2020,17
Nova Scotia,5/12/2020,28
Nova Scotia,6/12/2020,11
Nova Scotia,7/12/2020,6
Nova Scotia,8/12/2020,19
Nova Scotia,9/12/2020,13
Nova Scotia,10/12/2020,11
Nova Scotia,11/12/2020,8
Nova Scotia,12/12/2020,11
Nova Scotia,13-12-2020,8
Nova Scotia,14-12-2020,7
Nova Scotia,15-12-2020,6
Nova Scotia,16-12-2020,6
Nova Scotia,17-12-2020,11
Nova Scotia,18-12-2020,9
Nova Scotia,19-12-2020,4
Nova Scotia,20-12-2020,5
Nova Scotia,21-12-2020,5
Nova Scotia,22-12-2020,5
Nova Scotia,23-12-2020,9
Nova Scotia,24-12-2020,6
Nova Scotia,25-12-2020,0
Nova Scotia,26-12-2020,0
Nova Scotia,27-12-2020,0
Nova Scotia,28-12-2020,16
Nova Scotia,29-12-2020,5
Nova Scotia,30-12-2020,8
Nova Scotia,31-12-2020,6
Nova Scotia,1/1/2021,0
Nova Scotia,2/1/2021,4
Nova Scotia,3/1/2021,0
Nova Scotia,4/1/2021,10
Nova Scotia,5/1/2021,11
Nova Scotia,6/1/2021,2
Nova Scotia,7/1/2021,5
Nova Scotia,8/1/2021,1
Nova Scotia,9/1/2021,1
Nova Scotia,10/1/2021,2
Nova Scotia,11/1/2021,7
Nova Scotia,12/1/2021,0
Nova Scotia,13-01-2021,5
Nova Scotia,14-01-2021,4
Nova Scotia,15-01-2021,2
Nova Scotia,16-01-2021,6
Nova Scotia,17-01-2021,5
Nova Scotia,18-01-2021,3
Nova Scotia,19-01-2021,7
Nova Scotia,20-01-2021,2
Nova Scotia,21-01-2021,3
Nova Scotia,22-01-2021,4
Nova Scotia,23-01-2021,2
Nova Scotia,24-01-2021,2
Nova Scotia,25-01-2021,4
Nova Scotia,26-01-2021,5
Nova Scotia,27-01-2021,3
Nova Scotia,28-01-2021,1
Nova Scotia,29-01-2021,3
Nova Scotia,30-01-2021,1
Nova Scotia,31-01-2021,1
Nova Scotia,1/2/2021,1
Nova Scotia,2/2/2021,1
Nova Scotia,3/2/2021,0
Nova Scotia,4/2/2021,2
Nova Scotia,5/2/2021,2
Nova Scotia,6/2/2021,1
Nova Scotia,7/2/2021,0
Nova Scotia,8/2/2021,1
Nova Scotia,9/2/2021,0
Nova Scotia,10/2/2021,1
Nova Scotia,11/2/2021,0
Nova Scotia,12/2/2021,2
Nova Scotia,13-02-2021,1
Nova Scotia,14-02-2021,2
Nova Scotia,15-02-2021,0
Nova Scotia,16-02-2021,1
Nova Scotia,17-02-2021,1
Nova Scotia,18-02-2021,3
Nova Scotia,19-02-2021,0
Nova Scotia,20-02-2021,1
Nova Scotia,21-02-2021,0
Nova Scotia,22-02-2021,1
Nova Scotia,23-02-2021,2
Nova Scotia,24-02-2021,2
Nova Scotia,25-02-2021,2
Nova Scotia,26-02-2021,2
Nova Scotia,27-02-2021,0
Nova Scotia,28-02-2021,4
Nova Scotia,1/3/2021,4
Nova Scotia,2/3/2021,7
Nova Scotia,3/3/2021,2
Nova Scotia,4/3/2021,4
Nova Scotia,5/3/2021,0
Nova Scotia,6/3/2021,8
Nova Scotia,7/3/2021,2
Nova Scotia,8/3/2021,5
Nova Scotia,9/3/2021,3
Nova Scotia,10/3/2021,3
Nova Scotia,11/3/2021,5
Nova Scotia,12/3/2021,3
Nova Scotia,13-03-2021,1
Nova Scotia,14-03-2021,2
Nova Scotia,15-03-2021,1
Nova Scotia,16-03-2021,2
Nova Scotia,17-03-2021,4
Nova Scotia,18-03-2021,0
Nova Scotia,19-03-2021,3
Nova Scotia,20-03-2021,2
Nova Scotia,21-03-2021,2
Nova Scotia,22-03-2021,3
Nova Scotia,23-03-2021,0
Nova Scotia,24-03-2021,2
Nova Scotia,25-03-2021,2
Nova Scotia,26-03-2021,3
Nova Scotia,27-03-2021,7
Nova Scotia,28-03-2021,2
Nova Scotia,29-03-2021,1
Nova Scotia,30-03-2021,3
Nova Scotia,31-03-2021,3
Nova Scotia,1/4/2021,2
Nova Scotia,2/4/2021,2
Nova Scotia,3/4/2021,3
Nova Scotia,4/4/2021,5
Nova Scotia,5/4/2021,6
Nova Scotia,6/4/2021,0
Nova Scotia,7/4/2021,1
Nova Scotia,8/4/2021,2
Nova Scotia,9/4/2021,1
Nova Scotia,10/4/2021,6
Nova Scotia,11/4/2021,7
Nova Scotia,12/4/2021,1
Nova Scotia,13-04-2021,7
Nova Scotia,14-04-2021,5
Nova Scotia,15-04-2021,3
Nova Scotia,16-04-2021,5
Nova Scotia,17-04-2021,6
Nova Scotia,18-04-2021,2
Nova Scotia,19-04-2021,1
Nova Scotia,20-04-2021,4
Nova Scotia,21-04-2021,14
Nova Scotia,22-04-2021,6
Nova Scotia,23-04-2021,5
Nova Scotia,24-04-2021,1
Nova Scotia,25-04-2021,1
Nova Scotia,26-04-2021,6
Nova Scotia,27-04-2021,0
Nova Scotia,28-04-2021,5
Nova Scotia,29-04-2021,11
Nova Scotia,30-04-2021,26
Nova Scotia,1/5/2021,24
Nova Scotia,2/5/2021,24
Nova Scotia,3/5/2021,25
Nova Scotia,4/5/2021,34
Nova Scotia,5/5/2021,32
Nova Scotia,6/5/2021,76
Nova Scotia,7/5/2021,71
Nova Scotia,8/5/2021,88
Nova Scotia,9/5/2021,77
Nova Scotia,10/5/2021,90
Nova Scotia,11/5/2021,178
Nova Scotia,12/5/2021,119
Nova Scotia,13-05-2021,155
Nova Scotia,14-05-2021,151
Nova Scotia,15-05-2021,115
Nova Scotia,16-05-2021,103
Nova Scotia,17-05-2021,187
Nova Scotia,18-05-2021,180
Nova Scotia,19-05-2021,164
Nova Scotia,20-05-2021,184
Nova Scotia,21-05-2021,197
Nova Scotia,22-05-2021,116
Nova Scotia,23-05-2021,103
Nova Scotia,24-05-2021,98
Nova Scotia,25-05-2021,102
Nova Scotia,26-05-2021,94
Nova Scotia,27-05-2021,182
Nova Scotia,28-05-2021,92
Nova Scotia,29-05-2021,48
Nova Scotia,30-05-2021,80
Nova Scotia,31-05-2021,74
Nova Scotia,1/6/2021,91
Nova Scotia,2/6/2021,72
Nova Scotia,3/6/2021,60
Nova Scotia,4/6/2021,37
Nova Scotia,5/6/2021,45
Nova Scotia,6/6/2021,32
Nova Scotia,7/6/2021,36
Nova Scotia,8/6/2021,28
Nova Scotia,9/6/2021,20
Nova Scotia,10/6/2021,31
Nova Scotia,11/6/2021,11
Nova Scotia,12/6/2021,5
Nova Scotia,13-06-2021,11
Nova Scotia,14-06-2021,22
Nova Scotia,15-06-2021,29
Nova Scotia,16-06-2021,13
Nova Scotia,17-06-2021,9
Nova Scotia,18-06-2021,15
Nova Scotia,19-06-2021,10
Nova Scotia,20-06-2021,7
Nova Scotia,21-06-2021,4
Nova Scotia,22-06-2021,5
Nova Scotia,23-06-2021,14
Nova Scotia,24-06-2021,6
Nova Scotia,25-06-2021,15
Nova Scotia,26-06-2021,9
Nova Scotia,27-06-2021,7
Nova Scotia,28-06-2021,4
Nova Scotia,29-06-2021,7
Nova Scotia,30-06-2021,0
Nova Scotia,1/7/2021,8
Nova Scotia,2/7/2021,6
Nova Scotia,3/7/2021,3
Nova Scotia,4/7/2021,2
Nova Scotia,5/7/2021,9
Nova Scotia,6/7/2021,8
Nova Scotia,7/7/2021,6
Nova Scotia,8/7/2021,2
Nova Scotia,9/7/2021,1
Nova Scotia,10/7/2021,1
Nova Scotia,11/7/2021,7
Nova Scotia,12/7/2021,0
Nova Scotia,13-07-2021,5
Nova Scotia,14-07-2021,3
Nova Scotia,15-07-2021,6
Nova Scotia,16-07-2021,14
Nova Scotia,17-07-2021,3
Nova Scotia,18-07-2021,0
Nova Scotia,19-07-2021,1
Nova Scotia,20-07-2021,0
Nova Scotia,21-07-2021,3
Nova Scotia,22-07-2021,-1
Nova Scotia,23-07-2021,1
Nova Scotia,24-07-2021,0
Nova Scotia,25-07-2021,0
Nova Scotia,26-07-2021,0
Nova Scotia,27-07-2021,6
Nova Scotia,28-07-2021,0
Nova Scotia,29-07-2021,0
Nova Scotia,30-07-2021,2
Nova Scotia,31-07-2021,0
Nova Scotia,1/8/2021,0
Nova Scotia,2/8/2021,0
Nova Scotia,3/8/2021,3
Nova Scotia,4/8/2021,3
Nova Scotia,5/8/2021,0
Nova Scotia,6/8/2021,3
Nova Scotia,7/8/2021,0
Nova Scotia,8/8/2021,0
Nova Scotia,9/8/2021,4
Nova Scotia,10/8/2021,0
Nova Scotia,11/8/2021,1
Nova Scotia,12/8/2021,2
Nova Scotia,13-08-2021,0
Nova Scotia,14-08-2021,0
Nova Scotia,15-08-2021,0
Nova Scotia,16-08-2021,10
Nova Scotia,17-08-2021,3
Nova Scotia,18-08-2021,6
Nova Scotia,19-08-2021,1
Nova Scotia,20-08-2021,1
Nova Scotia,21-08-2021,0
Nova Scotia,22-08-2021,0
Nova Scotia,23-08-2021,0
Nova Scotia,24-08-2021,18
Nova Scotia,25-08-2021,5
Nova Scotia,26-08-2021,1
Nova Scotia,27-08-2021,4
Nova Scotia,28-08-2021,0
Nova Scotia,29-08-2021,0
Nova Scotia,30-08-2021,15
Nova Scotia,31-08-2021,7
Nova Scotia,1/9/2021,12
Nova Scotia,2/9/2021,4
Nova Scotia,3/9/2021,10
Nova Scotia,4/9/2021,0
Nova Scotia,5/9/2021,0
Nova Scotia,6/9/2021,0
Nova Scotia,7/9/2021,26
Nova Scotia,8/9/2021,11
Nova Scotia,9/9/2021,4
Nova Scotia,10/9/2021,6
Nova Scotia,11/9/2021,0
Nova Scotia,12/9/2021,0
Nova Scotia,13-09-2021,24
Nova Scotia,14-09-2021,18
Nova Scotia,15-09-2021,20
Nova Scotia,16-09-2021,20
Nova Scotia,17-09-2021,29
Nova Scotia,18-09-2021,0
Nova Scotia,19-09-2021,0
Nova Scotia,20-09-2021,88
Nova Scotia,21-09-2021,17
Nova Scotia,22-09-2021,29
Nova Scotia,23-09-2021,20
Nova Scotia,24-09-2021,12
Nova Scotia,25-09-2021,0
Nova Scotia,26-09-2021,0
Nova Scotia,27-09-2021,46
Nova Scotia,28-09-2021,28
Nova Scotia,29-09-2021,21
Nova Scotia,30-09-2021,0
Nova Scotia,1/10/2021,61
Nova Scotia,2/10/2021,0
Nova Scotia,3/10/2021,0
Nova Scotia,4/10/2021,94
Nova Scotia,5/10/2021,22
Nova Scotia,6/10/2021,18
Nova Scotia,7/10/2021,36
Nova Scotia,8/10/2021,38
Nova Scotia,9/10/2021,0
Nova Scotia,10/10/2021,0
Nova Scotia,11/10/2021,0
Nova Scotia,12/10/2021,130
Nova Scotia,13-10-2021,32
Nova Scotia,14-10-2021,15
Nova Scotia,15-10-2021,17
Nova Scotia,16-10-2021,0
Nova Scotia,17-10-2021,0
Nova Scotia,18-10-2021,63
Nova Scotia,19-10-2021,33
Nova Scotia,20-10-2021,27
Nova Scotia,21-10-2021,21
Nova Scotia,22-10-2021,26
Nova Scotia,23-10-2021,0
Nova Scotia,24-10-2021,0
Nova Scotia,25-10-2021,64
Nova Scotia,26-10-2021,24
Nova Scotia,27-10-2021,14
Nova Scotia,28-10-2021,5
Nova Scotia,29-10-2021,28
Nova Scotia,30-10-2021,0
Nova Scotia,31-10-2021,0
Nova Scotia,1/11/2021,61
Nova Scotia,2/11/2021,16
Nova Scotia,3/11/2021,19
Nova Scotia,4/11/2021,17
Nova Scotia,5/11/2021,31
Nova Scotia,6/11/2021,0
Nova Scotia,7/11/2021,0
Nova Scotia,8/11/2021,76
Nova Scotia,9/11/2021,29
Nova Scotia,10/11/2021,33
Nova Scotia,11/11/2021,0
Nova Scotia,12/11/2021,69
Nova Scotia,13-11-2021,0
Nova Scotia,14-11-2021,0
Nova Scotia,15-11-2021,109
Nova Scotia,16-11-2021,41
Nova Scotia,17-11-2021,36
Nova Scotia,18-11-2021,22
Nova Scotia,19-11-2021,40
Nova Scotia,20-11-2021,0
Nova Scotia,21-11-2021,0
Nova Scotia,22-11-2021,88
Nova Scotia,23-11-2021,37
Nova Scotia,24-11-2021,31
Nova Scotia,25-11-2021,24
Nova Scotia,26-11-2021,25
Nova Scotia,27-11-2021,0
Nova Scotia,28-11-2021,0
Nova Scotia,29-11-2021,58
Nova Scotia,30-11-2021,31
Nova Scotia,1/12/2021,31
Nova Scotia,2/12/2021,29
Nova Scotia,3/12/2021,34
Nova Scotia,4/12/2021,0
Nova Scotia,5/12/2021,0
Nova Scotia,6/12/2021,92
Nova Scotia,7/12/2021,0
Nova Scotia,8/12/2021,45
Nova Scotia,9/12/2021,19
Nova Scotia,10/12/2021,16
Nova Scotia,11/12/2021,0
Nova Scotia,12/12/2021,0
Nova Scotia,13-12-2021,57
Nova Scotia,14-12-2021,18
Nova Scotia,15-12-2021,23
Nova Scotia,16-12-2021,38
Nova Scotia,17-12-2021,80
Nova Scotia,18-12-2021,0
Nova Scotia,19-12-2021,0
Nova Scotia,20-12-2021,183
Nova Scotia,21-12-2021,231
Nova Scotia,22-12-2021,0
Nova Scotia,23-12-2021,301
Nova Scotia,24-12-2021,189
Nova Scotia,25-12-2021,0
Nova Scotia,26-12-2021,0
Nova Scotia,27-12-2021,0
Nova Scotia,28-12-2021,0
Nova Scotia,29-12-2021,2088
Nova Scotia,30-12-2021,458
Nova Scotia,31-12-2021,607
Nova Scotia,1/1/2022,0
Nova Scotia,2/1/2022,0
Nova Scotia,3/1/2022,0
Nova Scotia,4/1/2022,2611
Nova Scotia,5/1/2022,636
Nova Scotia,6/1/2022,754
Nova Scotia,7/1/2022,698
Nova Scotia,8/1/2022,0
Nova Scotia,9/1/2022,0
Nova Scotia,10/1/2022,2504
Nova Scotia,11/1/2022,109
Nova Scotia,12/1/2022,1381
Nova Scotia,13-01-2022,789
Nova Scotia,14-01-2022,863
Nova Scotia,15-01-2022,0
Nova Scotia,16-01-2022,0
Nova Scotia,17-01-2022,2726
Nova Scotia,18-01-2022,639
Nova Scotia,19-01-2022,661
Nova Scotia,20-01-2022,637
Nova Scotia,21-01-2022,790
Nova Scotia,22-01-2022,0
Nova Scotia,23-01-2022,0
Nova Scotia,24-01-2022,2133
Nova Scotia,25-01-2022,707
Nova Scotia,26-01-2022,240
Nova Scotia,27-01-2022,442
Nova Scotia,28-01-2022,579
Nova Scotia,29-01-2022,0
Nova Scotia,30-01-2022,0
Nova Scotia,31-01-2022,1584
Nova Scotia,1/2/2022,556
Nova Scotia,2/2/2022,387
Nova Scotia,3/2/2022,382
Nova Scotia,4/2/2022,471
